,MSRDT_DE,MSRRGN_NM,MSRSTE_NM,PM10,PM25,O3,NO2,CO,SO2
20,20190322,서남권,양천구,43.0,18.0,0.036,0.019,0.4,0.003
21,20190322,동남권,강남구,35.0,20.0,0.032,0.012,0.3,0.006
22,20190322,동남권,서초구,39.0,20.0,0.035,0.014,0.2,0.003
23,20190322,동남권,송파구,40.0,18.0,0.032,0.023,0.4,0.003
24,20190322,동남권,강동구,38.0,25.0,0.034,0.015,0.4,0.003
0,20190323,도심권,중구,22.0,13.0,0.032,0.027,0.4,0.003
1,20190323,도심권,종로구,22.0,14.0,0.03,0.024,0.5,0.003
2,20190323,도심권,용산구,17.0,13.0,0.023,0.027,0.4,0.003
3,20190323,서북권,은평구,26.0,15.0,0.03,0.022,0.7,0.004
4,20190323,서북권,서대문구,26.0,16.0,0.026,0.022,0.9,0.004
5,20190323,서북권,마포구,26.0,15.0,0.021,0.021,0.4,0.002
6,20190323,동북권,광진구,23.0,16.0,0.025,0.026,0.5,0.004
7,20190323,동북권,성동구,30.0,18.0,0.031,0.025,0.4,0.002
8,20190323,동북권,중랑구,20.0,14.0,0.0,0.0,0.3,0.0
9,20190323,동북권,동대문구,19.0,14.0,0.033,0.021,0.4,0.003
10,20190323,동북권,성북구,24.0,13.0,0.027,0.025,0.6,0.003
11,20190323,동북권,도봉구,20.0,13.0,0.031,0.016,0.4,0.004
12,20190323,동북권,강북구,26.0,14.0,0.035,0.016,0.4,0.003
13,20190323,동북권,노원구,26.0,19.0,0.026,0.023,0.5,0.004
14,20190323,서남권,강서구,25.0,14.0,0.03,0.024,0.4,0.004
15,20190323,서남권,구로구,21.0,11.0,0.029,0.021,0.2,0.005
16,20190323,서남권,영등포구,30.0,19.0,0.02,0.027,0.3,0.004
17,20190323,서남권,동작구,25.0,16.0,0.033,0.022,0.4,0.003
18,20190323,서남권,관악구,25.0,16.0,0.036,0.02,0.3,0.005
19,20190323,서남권,금천구,28.0,17.0,0.028,0.026,0.4,0.003
20,20190323,서남권,양천구,28.0,15.0,0.027,0.029,0.5,0.004
21,20190323,동남권,강남구,19.0,14.0,0.024,0.016,0.3,0.005
22,20190323,동남권,서초구,21.0,16.0,0.031,0.02,0.2,0.003
23,20190323,동남권,송파구,26.0,12.0,0.027,0.03,0.4,0.003
24,20190323,동남권,강동구,25.0,16.0,0.028,0.025,0.4,0.004
0,20190324,도심권,중구,25.0,12.0,0.038,0.022,0.4,0.003
1,20190324,도심권,종로구,28.0,13.0,0.035,0.019,0.4,0.003
2,20190324,도심권,용산구,21.0,11.0,0.03,0.021,0.4,0.003
3,20190324,서북권,은평구,28.0,12.0,0.036,0.018,0.7,0.004
4,20190324,서북권,서대문구,29.0,14.0,0.031,0.018,0.9,0.005
5,20190324,서북권,마포구,31.0,14.0,0.028,0.017,0.4,0.002
6,20190324,동북권,광진구,26.0,15.0,0.027,0.023,0.5,0.004
7,20190324,동북권,성동구,33.0,13.0,0.037,0.019,0.4,0.002
8,20190324,동북권,중랑구,21.0,13.0,0.047,0.012,0.3,0.004
9,20190324,동북권,동대문구,24.0,13.0,0.039,0.016,0.4,0.003
10,20190324,동북권,성북구,27.0,12.0,0.03,0.022,0.7,0.003
11,20190324,동북권,도봉구,23.0,11.0,0.035,0.014,0.4,0.004
12,20190324,동북권,강북구,29.0,13.0,0.036,0.016,0.4,0.003
13,20190324,동북권,노원구,27.0,16.0,0.027,0.021,0.4,0.004
14,20190324,서남권,강서구,27.0,12.0,0.038,0.018,0.3,0.004
15,20190324,서남권,구로구,26.0,10.0,0.034,0.018,0.2,0.005
16,20190324,서남권,영등포구,32.0,16.0,0.025,0.021,0.2,0.004
17,20190324,서남권,동작구,30.0,15.0,0.037,0.019,0.4,0.003
18,20190324,서남권,관악구,31.0,15.0,0.04,0.018,0.3,0.005
19,20190324,서남권,금천구,29.0,16.0,0.032,0.022,0.4,0.003
20,20190324,서남권,양천구,29.0,12.0,0.032,0.025,0.4,0.003
21,20190324,동남권,강남구,23.0,13.0,0.028,0.014,0.3,0.005
22,20190324,동남권,서초구,29.0,14.0,0.034,0.018,0.2,0.003
23,20190324,동남권,송파구,28.0,11.0,0.032,0.024,0.4,0.003
24,20190324,동남권,강동구,27.0,15.0,0.029,0.024,0.4,0.004
0,20190325,도심권,중구,41.0,24.0,0.035,0.037,0.5,0.004
1,20190325,도심권,종로구,41.0,23.0,0.032,0.035,0.6,0.004
2,20190325,도심권,용산구,35.0,25.0,0.032,0.032,0.4,0.003
3,20190325,서북권,은평구,52.0,29.0,0.037,0.029,0.7,0.005
4,20190325,서북권,서대문구,50.0,31.0,0.035,0.027,0.9,0.004
5,20190325,서북권,마포구,51.0,29.0,0.034,0.02,0.4,0.002
6,20190325,동북권,광진구,51.0,31.0,0.029,0.031,0.5,0.004
7,20190325,동북권,성동구,60.0,35.0,0.033,0.036,0.4,0.002
8,20190325,동북권,중랑구,39.0,26.0,0.037,0.022,0.3,0.004
9,20190325,동북권,동대문구,41.0,26.0,0.037,0.03,0.4,0.004
10,20190325,동북권,성북구,45.0,21.0,0.027,0.037,0.7,0.004
11,20190325,동북권,도봉구,47.0,28.0,0.031,0.026,0.5,0.005
12,20190325,동북권,강북구,52.0,26.0,0.031,0.033,0.5,0.003
13,20190325,동북권,노원구,45.0,29.0,0.028,0.032,0.5,0.004
14,20190325,서남권,강서구,44.0,23.0,0.041,0.028,0.4,0.004
15,20190325,서남권,구로구,46.0,27.0,0.041,0.02,0.3,0.006
16,20190325,서남권,영등포구,57.0,37.0,0.028,0.034,0.4,0.004
17,20190325,서남권,동작구,46.0,29.0,0.04,0.027,0.4,0.003
18,20190325,서남권,관악구,51.0,32.0,0.049,0.022,0.3,0.006
19,20190325,서남권,금천구,43.0,26.0,0.041,0.024,0.4,0.004
20,20190325,서남권,양천구,47.0,24.0,0.035,0.029,0.5,0.004
21,20190325,동남권,강남구,40.0,26.0,0.027,0.021,0.3,0.006
22,20190325,동남권,서초구,51.0,34.0,0.035,0.027,0.3,0.004
23,20190325,동남권,송파구,51.0,28.0,0.037,0.031,0.4,0.004
24,20190325,동남권,강동구,45.0,28.0,0.035,0.027,0.5,0.004
0,20190326,도심권,중구,51.0,29.0,0.042,0.031,0.4,0.004
1,20190326,도심권,종로구,52.0,30.0,0.035,0.032,0.6,0.004
2,20190326,도심권,용산구,48.0,33.0,0.031,0.038,0.5,0.004
3,20190326,서북권,은평구,66.0,35.0,0.04,0.025,0.8,0.004
4,20190326,서북권,서대문구,67.0,39.0,0.036,0.026,0.8,0.004
5,20190326,서북권,마포구,64.0,38.0,0.032,0.021,0.4,0.002
6,20190326,동북권,광진구,62.0,39.0,0.028,0.032,0.6,0.005
7,20190326,동북권,성동구,81.0,44.0,0.031,0.04,0.5,0.003
8,20190326,동북권,중랑구,50.0,33.0,0.036,0.023,0.4,0.004
9,20190326,동북권,동대문구,54.0,32.0,0.039,0.027,0.5,0.004
10,20190326,동북권,성북구,57.0,27.0,0.033,0.031,0.6,0.004
11,20190326,동북권,도봉구,59.0,35.0,0.04,0.018,0.4,0.005
12,20190326,동북권,강북구,61.0,32.0,0.042,0.019,0.4,0.003
13,20190326,동북권,노원구,56.0,35.0,0.031,0.029,0.5,0.004
14,20190326,서남권,강서구,54.0,28.0,0.04,0.028,0.4,0.004
15,20190326,서남권,구로구,57.0,31.0,0.036,0.022,0.3,0.006
16,20190326,서남권,영등포구,67.0,40.0,0.026,0.033,0.4,0.005
17,20190326,서남권,동작구,55.0,35.0,0.037,0.031,0.4,0.004
18,20190326,서남권,관악구,65.0,41.0,0.044,0.025,0.3,0.006
19,20190326,서남권,금천구,52.0,30.0,0.035,0.029,0.4,0.004
20,20190326,서남권,양천구,56.0,29.0,0.033,0.028,0.4,0.004
21,20190326,동남권,강남구,50.0,32.0,0.027,0.022,0.4,0.006
22,20190326,동남권,서초구,67.0,40.0,0.035,0.028,0.3,0.004
23,20190326,동남권,송파구,56.0,33.0,0.028,0.039,0.5,0.004
24,20190326,동남권,강동구,52.0,32.0,0.028,0.036,0.5,0.004
0,20190327,도심권,중구,79.0,49.0,0.055,0.034,0.6,0.005
1,20190327,도심권,종로구,78.0,47.0,0.05,0.031,0.7,0.005
2,20190327,도심권,용산구,75.0,54.0,0.046,0.035,0.6,0.005
3,20190327,서북권,은평구,102.0,60.0,0.054,0.027,0.9,0.006
4,20190327,서북권,서대문구,98.0,67.0,0.048,0.028,1.0,0.005
5,20190327,서북권,마포구,101.0,66.0,0.044,0.021,0.6,0.004
6,20190327,동북권,광진구,94.0,62.0,0.041,0.031,0.8,0.005
7,20190327,동북권,성동구,114.0,70.0,0.051,0.033,0.6,0.003
8,20190327,동북권,중랑구,79.0,54.0,0.051,0.023,0.5,0.006
9,20190327,동북권,동대문구,78.0,50.0,0.052,0.031,0.6,0.005
10,20190327,동북권,성북구,84.0,46.0,0.043,0.035,0.7,0.005
11,20190327,동북권,도봉구,95.0,62.0,0.054,0.02,0.6,0.007
12,20190327,동북권,강북구,101.0,57.0,0.056,0.022,0.6,0.004
13,20190327,동북권,노원구,87.0,58.0,0.036,0.037,0.7,0.006
14,20190327,서남권,강서구,94.0,55.0,0.054,0.03,0.6,0.005
15,20190327,서남권,구로구,95.0,59.0,0.053,0.02,0.4,0.007
16,20190327,서남권,영등포구,101.0,72.0,0.041,0.031,0.5,0.005
17,20190327,서남권,동작구,84.0,58.0,0.057,0.023,0.5,0.005
18,20190327,서남권,관악구,100.0,66.0,0.065,0.019,0.4,0.007
19,20190327,서남권,금천구,80.0,50.0,0.052,0.024,0.6,0.005
20,20190327,서남권,양천구,98.0,59.0,0.045,0.028,0.6,0.005
21,20190327,동남권,강남구,80.0,56.0,0.041,0.018,0.5,0.007
22,20190327,동남권,서초구,103.0,63.0,0.053,0.024,0.4,0.005
23,20190327,동남권,송파구,87.0,58.0,0.045,0.032,0.6,0.004
24,20190327,동남권,강동구,83.0,56.0,0.043,0.032,0.6,0.005
0,20190328,도심권,중구,79.0,46.0,0.04,0.028,0.6,0.003
1,20190328,도심권,종로구,78.0,46.0,0.037,0.027,0.6,0.004
2,20190328,도심권,용산구,77.0,52.0,0.03,0.038,0.6,0.003
3,20190328,서북권,은평구,93.0,52.0,0.04,0.022,0.9,0.004
4,20190328,서북권,서대문구,92.0,58.0,0.036,0.022,0.9,0.003
5,20190328,서북권,마포구,90.0,57.0,0.032,0.019,0.5,0.004
6,20190328,동북권,광진구,91.0,59.0,0.031,0.027,0.7,0.004
7,20190328,동북권,성동구,107.0,64.0,0.033,0.03,0.6,0.003
8,20190328,동북권,중랑구,78.0,51.0,0.042,0.019,0.4,0.004
9,20190328,동북권,동대문구,80.0,47.0,0.04,0.024,0.5,0.004
10,20190328,동북권,성북구,84.0,42.0,0.033,0.029,0.7,0.003
11,20190328,동북권,도봉구,83.0,50.0,0.042,0.016,0.5,0.005
12,20190328,동북권,강북구,94.0,50.0,0.042,0.018,0.5,0.003
13,20190328,동북권,노원구,81.0,51.0,0.036,0.02,0.5,0.004
14,20190328,서남권,강서구,84.0,44.0,0.039,0.026,0.5,0.004
15,20190328,서남권,구로구,83.0,50.0,0.035,0.021,0.4,0.006
16,20190328,서남권,영등포구,90.0,63.0,0.024,0.035,0.5,0.005
17,20190328,서남권,동작구,84.0,56.0,0.037,0.029,0.5,0.004
18,20190328,서남권,관악구,92.0,58.0,0.041,0.025,0.4,0.006
19,20190328,서남권,금천구,79.0,47.0,0.033,0.03,0.5,0.004
20,20190328,서남권,양천구,86.0,49.0,0.033,0.028,0.6,0.004
21,20190328,동남권,강남구,82.0,54.0,0.027,0.022,0.5,0.006
22,20190328,동남권,서초구,97.0,64.0,0.033,0.027,0.4,0.004
23,20190328,동남권,송파구,88.0,58.0,0.03,0.034,0.6,0.003
24,20190328,동남권,강동구,86.0,55.0,0.034,0.026,0.6,0.004
0,20190329,도심권,중구,33.0,17.0,0.043,0.024,0.4,0.003
1,20190329,도심권,종로구,35.0,17.0,0.039,0.023,0.5,0.004
2,20190329,도심권,용산구,31.0,18.0,0.034,0.029,0.4,0.003
3,20190329,서북권,은평구,44.0,18.0,0.042,0.02,0.7,0.004
4,20190329,서북권,서대문구,42.0,19.0,0.038,0.019,0.7,0.003
5,20190329,서북권,마포구,44.0,18.0,0.034,0.018,0.4,0.004
6,20190329,동북권,광진구,39.0,22.0,0.034,0.023,0.5,0.004
7,20190329,동북권,성동구,50.0,21.0,0.039,0.025,0.4,0.004
8,20190329,동북권,중랑구,32.0,19.0,0.043,0.018,0.3,0.004
9,20190329,동북권,동대문구,33.0,18.0,0.041,0.024,0.4,0.003
10,20190329,동북권,성북구,39.0,17.0,0.034,0.026,0.5,0.003
11,20190329,동북권,도봉구,37.0,18.0,0.044,0.012,0.4,0.005
12,20190329,동북권,강북구,40.0,17.0,0.046,0.013,0.4,0.003
13,20190329,동북권,노원구,37.0,20.0,0.035,0.018,0.4,0.004
14,20190329,서남권,강서구,38.0,17.0,0.042,0.022,0.4,0.004
15,20190329,서남권,구로구,40.0,17.0,0.037,0.02,0.2,0.005
16,20190329,서남권,영등포구,46.0,24.0,0.026,0.033,0.3,0.005
17,20190329,서남권,동작구,39.0,21.0,0.038,0.027,0.4,0.003
18,20190329,서남권,관악구,44.0,21.0,0.043,0.023,0.3,0.005
19,20190329,서남권,금천구,38.0,20.0,0.035,0.028,0.4,0.004
20,20190329,서남권,양천구,40.0,18.0,0.036,0.026,0.4,0.004
21,20190329,동남권,강남구,33.0,19.0,0.03,0.02,0.3,0.006
22,20190329,동남권,서초구,38.0,21.0,0.035,0.026,0.2,0.004
23,20190329,동남권,송파구,41.0,21.0,0.033,0.029,0.4,0.003
24,20190329,동남권,강동구,39.0,21.0,0.034,0.026,0.4,0.004
0,20190330,도심권,중구,31.0,21.0,0.043,0.02,0.4,0.002
1,20190330,도심권,종로구,33.0,20.0,0.038,0.02,0.5,0.003
2,20190330,도심권,용산구,28.0,21.0,0.034,0.024,0.4,0.002
3,20190330,서북권,은평구,37.0,24.0,0.041,0.018,0.7,0.003
4,20190330,서북권,서대문구,36.0,25.0,0.038,0.016,0.8,0.002
5,20190330,서북권,마포구,39.0,24.0,0.036,0.015,0.4,0.004
6,20190330,동북권,광진구,35.0,27.0,0.032,0.021,0.6,0.004
7,20190330,동북권,성동구,48.0,29.0,0.038,0.021,0.4,0.003
8,20190330,동북권,중랑구,30.0,22.0,0.039,0.016,0.3,0.003
9,20190330,동북권,동대문구,29.0,20.0,0.041,0.017,0.4,0.003
10,20190330,동북권,성북구,31.0,17.0,0.034,0.02,0.6,0.003
11,20190330,동북권,도봉구,29.0,22.0,0.041,0.011,0.4,0.004
12,20190330,동북권,강북구,36.0,22.0,0.041,0.013,0.4,0.002
13,20190330,동북권,노원구,34.0,25.0,0.033,0.018,0.4,0.003
14,20190330,서남권,강서구,35.0,20.0,0.043,0.019,0.4,0.003
15,20190330,서남권,구로구,33.0,20.0,0.04,0.014,0.2,0.004
16,20190330,서남권,영등포구,41.0,29.0,0.028,0.019,0.3,0.003
17,20190330,서남권,동작구,36.0,24.0,0.041,0.019,0.4,0.002
18,20190330,서남권,관악구,40.0,28.0,0.049,0.016,0.3,0.005
19,20190330,서남권,금천구,35.0,23.0,0.037,0.022,0.4,0.003
20,20190330,서남권,양천구,39.0,22.0,0.036,0.021,0.4,0.003
21,20190330,동남권,강남구,30.0,22.0,0.031,0.014,0.3,0.005
22,20190330,동남권,서초구,36.0,27.0,0.038,0.017,0.2,0.003
23,20190330,동남권,송파구,35.0,27.0,0.034,0.022,0.4,0.002
24,20190330,동남권,강동구,34.0,24.0,0.034,0.02,0.4,0.003
0,20190331,도심권,중구,39.0,24.0,0.043,0.013,0.4,0.002
1,20190331,도심권,종로구,39.0,24.0,0.038,0.012,0.4,0.003
2,20190331,도심권,용산구,36.0,26.0,0.034,0.017,0.4,0.002
3,20190331,서북권,은평구,45.0,24.0,0.04,0.013,0.7,0.004
4,20190331,서북권,서대문구,43.0,26.0,0.036,0.01,0.9,0.002
5,20190331,서북권,마포구,47.0,26.0,0.034,0.012,0.4,0.004
6,20190331,동북권,광진구,43.0,26.0,0.033,0.014,0.6,0.004
7,20190331,동북권,성동구,49.0,29.0,0.039,0.012,0.4,0.002
8,20190331,동북권,중랑구,37.0,26.0,0.041,0.012,0.3,0.003
9,20190331,동북권,동대문구,38.0,25.0,0.04,0.012,0.4,0.003
10,20190331,동북권,성북구,44.0,23.0,0.034,0.012,0.6,0.003
11,20190331,동북권,도봉구,42.0,24.0,0.04,0.006,0.4,0.004
12,20190331,동북권,강북구,48.0,27.0,0.041,0.009,0.4,0.002
13,20190331,동북권,노원구,45.0,31.0,0.032,0.012,0.4,0.003
14,20190331,서남권,강서구,45.0,24.0,0.04,0.013,0.4,0.004
15,20190331,서남권,구로구,41.0,21.0,0.037,0.011,0.2,0.005
16,20190331,서남권,영등포구,47.0,29.0,0.028,0.012,0.2,0.004
17,20190331,서남권,동작구,45.0,29.0,0.039,0.016,0.4,0.002
18,20190331,서남권,관악구,45.0,29.0,0.046,0.012,0.3,0.005
19,20190331,서남권,금천구,44.0,26.0,0.036,0.017,0.4,0.003
20,20190331,서남권,양천구,47.0,26.0,0.035,0.017,0.4,0.003
21,20190331,동남권,강남구,38.0,26.0,0.029,0.012,0.3,0.005
22,20190331,동남권,서초구,44.0,28.0,0.038,0.012,0.2,0.003
23,20190331,동남권,송파구,44.0,27.0,0.031,0.02,0.4,0.002
24,20190331,동남권,강동구,42.0,29.0,0.035,0.014,0.4,0.003
0,20190401,도심권,중구,22.0,11.0,0.041,0.019,0.4,0.003
1,20190401,도심권,종로구,23.0,12.0,0.036,0.018,0.4,0.003
2,20190401,도심권,용산구,18.0,11.0,0.028,0.028,0.4,0.003
3,20190401,서북권,은평구,27.0,11.0,0.037,0.019,0.7,0.004
4,20190401,서북권,서대문구,26.0,13.0,0.032,0.017,0.9,0.004
5,20190401,서북권,마포구,27.0,11.0,0.029,0.018,0.4,0.004
6,20190401,동북권,광진구,21.0,13.0,0.031,0.019,0.5,0.004
7,20190401,동북권,성동구,30.0,12.0,0.037,0.019,0.3,0.002
8,20190401,동북권,중랑구,19.0,13.0,0.039,0.014,0.2,0.004
9,20190401,동북권,동대문구,20.0,12.0,0.04,0.017,0.3,0.003
10,20190401,동북권,성북구,30.0,12.0,0.033,0.019,0.5,0.003
11,20190401,동북권,도봉구,20.0,10.0,0.042,0.008,0.3,0.004
12,20190401,동북권,강북구,26.0,12.0,0.042,0.011,0.3,0.002
13,20190401,동북권,노원구,25.0,15.0,0.029,0.019,0.4,0.004
14,20190401,서남권,강서구,24.0,10.0,0.035,0.021,0.4,0.004
15,20190401,서남권,구로구,22.0,7.0,0.034,0.017,0.2,0.005
16,20190401,서남권,영등포구,28.0,15.0,0.023,0.028,0.3,0.004
17,20190401,서남권,동작구,24.0,13.0,0.035,0.023,0.3,0.003
18,20190401,서남권,관악구,25.0,13.0,0.042,0.019,0.3,0.005
19,20190401,서남권,금천구,24.0,13.0,0.031,0.024,0.4,0.003
20,20190401,서남권,양천구,26.0,11.0,0.031,0.026,0.4,0.003
21,20190401,동남권,강남구,19.0,12.0,0.026,0.017,0.3,0.005
22,20190401,동남권,서초구,24.0,12.0,0.034,0.02,0.2,0.003
23,20190401,동남권,송파구,24.0,14.0,0.031,0.023,0.3,0.003
24,20190401,동남권,강동구,24.0,14.0,0.03,0.024,0.4,0.003
0,20190402,도심권,중구,28.0,15.0,0.035,0.029,0.4,0.003
1,20190402,도심권,종로구,30.0,16.0,0.03,0.029,0.5,0.003
2,20190402,도심권,용산구,22.0,15.0,0.025,0.033,0.4,0.003
3,20190402,서북권,은평구,35.0,16.0,0.036,0.022,0.7,0.004
4,20190402,서북권,서대문구,34.0,17.0,0.029,0.025,1.0,0.005
5,20190402,서북권,마포구,37.0,17.0,0.027,0.023,0.4,0.004
6,20190402,동북권,광진구,33.0,18.0,0.025,0.028,0.6,0.004
7,20190402,동북권,성동구,41.0,18.0,0.031,0.031,0.4,0.003
8,20190402,동북권,중랑구,26.0,17.0,0.033,0.017,0.3,0.004
9,20190402,동북권,동대문구,27.0,16.0,0.034,0.028,0.4,0.003
10,20190402,동북권,성북구,35.0,15.0,0.028,0.029,0.6,0.003
11,20190402,동북권,도봉구,29.0,14.0,0.034,0.018,0.4,0.005
12,20190402,동북권,강북구,31.0,15.0,0.038,0.016,0.4,0.002
13,20190402,동북권,노원구,29.0,18.0,0.026,0.025,0.5,0.004
14,20190402,서남권,강서구,31.0,15.0,0.036,0.025,0.4,0.004
15,20190402,서남권,구로구,32.0,14.0,0.027,0.025,0.3,0.005
16,20190402,서남권,영등포구,39.0,22.0,0.023,0.034,0.3,0.004
17,20190402,서남권,동작구,31.0,18.0,0.035,0.026,0.4,0.003
18,20190402,서남권,관악구,36.0,19.0,0.036,0.026,0.3,0.005
19,20190402,서남권,금천구,33.0,19.0,0.028,0.033,0.5,0.003
20,20190402,서남권,양천구,34.0,16.0,0.031,0.029,0.4,0.004
21,20190402,동남권,강남구,27.0,16.0,0.025,0.023,0.4,0.006
22,20190402,동남권,서초구,30.0,17.0,0.031,0.026,0.3,0.004
23,20190402,동남권,송파구,32.0,18.0,0.024,0.035,0.5,0.003
24,20190402,동남권,강동구,32.0,18.0,0.025,0.033,0.5,0.004
0,20190403,도심권,중구,35.0,20.0,0.038,0.034,0.5,0.003
1,20190403,도심권,종로구,34.0,20.0,0.033,0.033,0.5,0.004
2,20190403,도심권,용산구,31.0,21.0,0.026,0.038,0.5,0.003
3,20190403,서북권,은평구,40.0,20.0,0.038,0.026,0.7,0.004
4,20190403,서북권,서대문구,40.0,24.0,0.033,0.028,1.0,0.005
5,20190403,서북권,마포구,45.0,24.0,0.03,0.025,0.5,0.004
6,20190403,동북권,광진구,40.0,24.0,0.026,0.032,0.7,0.004
7,20190403,동북권,성동구,47.0,25.0,0.034,0.033,0.4,0.003
8,20190403,동북권,중랑구,33.0,21.0,0.033,0.021,0.3,0.005
9,20190403,동북권,동대문구,34.0,21.0,0.035,0.033,0.4,0.004
10,20190403,동북권,성북구,42.0,19.0,0.028,0.035,0.6,0.003
11,20190403,동북권,도봉구,35.0,19.0,0.036,0.021,0.5,0.005
12,20190403,동북권,강북구,39.0,20.0,0.039,0.021,0.4,0.003
13,20190403,동북권,노원구,37.0,23.0,0.027,0.031,0.5,0.004
14,20190403,서남권,강서구,39.0,20.0,0.039,0.028,0.4,0.005
15,20190403,서남권,구로구,41.0,21.0,0.025,0.027,0.3,0.004
16,20190403,서남권,영등포구,46.0,30.0,0.025,0.041,0.3,0.004
17,20190403,서남권,동작구,37.0,23.0,0.033,0.031,0.4,0.003
18,20190403,서남권,관악구,44.0,27.0,0.033,0.03,0.3,0.004
19,20190403,서남권,금천구,36.0,22.0,0.031,0.032,0.4,0.003
20,20190403,서남권,양천구,42.0,21.0,0.032,0.033,0.5,0.004
21,20190403,동남권,강남구,33.0,21.0,0.025,0.027,0.4,0.006
22,20190403,동남권,서초구,43.0,25.0,0.026,0.032,0.3,0.004
23,20190403,동남권,송파구,38.0,24.0,0.027,0.037,0.4,0.004
24,20190403,동남권,강동구,39.0,24.0,0.025,0.038,0.5,0.004
0,20190404,도심권,중구,32.0,17.0,0.036,0.034,0.4,0.004
1,20190404,도심권,종로구,32.0,17.0,0.034,0.032,0.5,0.004
2,20190404,도심권,용산구,27.0,18.0,0.03,0.032,0.4,0.004
3,20190404,서북권,은평구,37.0,18.0,0.038,0.025,0.7,0.005
4,20190404,서북권,서대문구,37.0,20.0,0.031,0.029,0.8,0.005
5,20190404,서북권,마포구,40.0,21.0,0.032,0.021,0.4,0.004
6,20190404,동북권,광진구,35.0,22.0,0.03,0.029,0.6,0.005
7,20190404,동북권,성동구,41.0,21.0,0.034,0.032,0.4,0.004
8,20190404,동북권,중랑구,30.0,19.0,0.034,0.022,0.3,0.005
9,20190404,동북권,동대문구,30.0,18.0,0.04,0.028,0.4,0.004
10,20190404,동북권,성북구,35.0,17.0,0.028,0.036,0.6,0.004
11,20190404,동북권,도봉구,32.0,18.0,0.034,0.022,0.5,0.005
12,20190404,동북권,강북구,35.0,17.0,0.037,0.023,0.4,0.003
13,20190404,동북권,노원구,35.0,22.0,0.025,0.033,0.5,0.005
14,20190404,서남권,강서구,35.0,18.0,0.038,0.028,0.4,0.004
15,20190404,서남권,구로구,38.0,17.0,0.032,0.02,0.2,0.004
16,20190404,서남권,영등포구,43.0,28.0,0.029,0.03,0.4,0.004
17,20190404,서남권,동작구,34.0,20.0,0.041,0.024,0.4,0.004
18,20190404,서남권,관악구,41.0,25.0,0.042,0.022,0.3,0.004
19,20190404,서남권,금천구,35.0,20.0,0.035,0.029,0.4,0.004
20,20190404,서남권,양천구,38.0,19.0,0.033,0.029,0.4,0.004
21,20190404,동남권,강남구,29.0,19.0,0.031,0.02,0.3,0.006
22,20190404,동남권,서초구,46.0,21.0,0.033,0.02,0.2,0.003
23,20190404,동남권,송파구,36.0,21.0,0.032,0.031,0.4,0.004
24,20190404,동남권,강동구,35.0,20.0,0.032,0.03,0.4,0.004
0,20190405,도심권,중구,63.0,20.0,0.046,0.025,0.4,0.003
1,20190405,도심권,종로구,65.0,19.0,0.04,0.024,0.5,0.003
2,20190405,도심권,용산구,61.0,21.0,0.035,0.029,0.4,0.003
3,20190405,서북권,은평구,92.0,23.0,0.045,0.019,0.7,0.004
4,20190405,서북권,서대문구,92.0,26.0,0.041,0.019,0.5,0.004
5,20190405,서북권,마포구,91.0,28.0,0.036,0.019,0.4,0.004
6,20190405,동북권,광진구,86.0,27.0,0.036,0.022,0.7,0.004
7,20190405,동북권,성동구,87.0,27.0,0.041,0.026,0.4,0.004
8,20190405,동북권,중랑구,60.0,21.0,0.038,0.018,0.3,0.005
